x, y, th, stamp, 
-1.867981712167679,-0.4837895954343397,geometry_msgs.msg.Quaternion(x=-0.0004771263961421052, y=0.0028287593967685175, z=0.1820530327640451, w=0.9832845283701412),28390000000
-1.8679817196909727,-0.4837895989814888,geometry_msgs.msg.Quaternion(x=-0.0004770307635514326, y=0.0028282546937442657, z=0.18205302837483195, w=0.9832845306810185),28424000000
-1.8679817279588944,-0.48378960188357606,geometry_msgs.msg.Quaternion(x=-0.0004769304275742191, y=0.0028277244589599657, z=0.18205302518407446, w=0.9832845328454415),28458000000
-1.8669036360341464,-0.48337639178632463,geometry_msgs.msg.Quaternion(x=-0.0004677432314909328, y=0.0027813623929997346, z=0.1820415287262907, w=0.9832867979681734),28492000000
-1.864746535122253,-0.4825498338299552,geometry_msgs.msg.Quaternion(x=-0.00044874194768978164, y=0.002694260688257136, z=0.18200777647996805, w=0.983293297491052),28526000000
-1.8615104900740331,-0.48130943773794244,geometry_msgs.msg.Quaternion(x=-0.00042068288280325316, y=0.00257747014934587, z=0.1819795636350946, w=0.9832988447530698),28560000000
-1.8571954591324182,-0.4796559146023559,geometry_msgs.msg.Quaternion(x=-0.0003841340958540985, y=0.0024333070451709594, z=0.1819532636442547, w=0.9833040940151854),28594000000
-1.851801358153257,-0.47758931002160887,geometry_msgs.msg.Quaternion(x=-0.00033934697171348797, y=0.0022618684089297904, z=0.1819225640879136, w=0.9833102000236816),28628000000
-1.8453281362765008,-0.4751097684223964,geometry_msgs.msg.Quaternion(x=-0.0002866148848897187, y=0.002063300075690151, z=0.18189194183228757, w=0.9833163184556559),28662000000
-1.8377757585437553,-0.472217387158012,geometry_msgs.msg.Quaternion(x=-0.00022621828235009584, y=0.001837754491379243, z=0.18186378071709094, w=0.9833219903709081),28696000000
-1.829144170038203,-0.4689122614928188,geometry_msgs.msg.Quaternion(x=-0.00015841878263862805, y=0.0015853909385001898, z=0.18183494846169074, w=0.9833277749341751),28730000000
-1.8194333093711725,-0.4651945318112645,geometry_msgs.msg.Quaternion(x=-8.348388346798963e-05, y=0.0013063707104336232, z=0.18180488948326437, w=0.9833337523882654),28764000000
-1.808643129025993,-0.461064328552158,geometry_msgs.msg.Quaternion(x=-1.6813677292880472e-06, y=0.0010008579873614766, z=0.18177549090386028, w=0.9833395492845403),28798000000
-1.796773583860437,-0.4565217556250625,geometry_msgs.msg.Quaternion(x=8.673299771022888e-05, y=0.0006690223723019089, z=0.18174657198148, w=0.9833451725917167),28832000000
-1.7838246183112871,-0.4515669340373273,geometry_msgs.msg.Quaternion(x=0.00018151020901931836, y=0.00031103781259365687, z=0.1817170990390702, w=0.9833507849319836),28866000000
-1.7697961765991146,-0.44620000113456904,geometry_msgs.msg.Quaternion(x=0.0002824046605916325, y=-7.291834741569888e-05, z=0.1816874119521144, w=0.9833562931454016),28900000000
-1.7552107882810197,-0.44060217367350435,geometry_msgs.msg.Quaternion(x=0.0003851670271855858, y=-0.0004618137208394618, z=0.18347803164064236, w=0.9830236265114505),28934000000
-1.7401664858707602,-0.43467745039880257,geometry_msgs.msg.Quaternion(x=0.0004944928603155214, y=-0.0008538256826305226, z=0.19048331261634455, w=0.9816899378486156),28968000000
-1.7247144025301073,-0.42825171814089236,geometry_msgs.msg.Quaternion(x=0.0006198251033768543, y=-0.001247684422700946, z=0.20155948024465273, w=0.9794752855605536),29002000000
-1.7092318613458626,-0.4213662573140817,geometry_msgs.msg.Quaternion(x=0.0007636558927530824, y=-0.0016272294869272292, z=0.21380950310318228, w=0.9768737202610399),29036000000
-1.6939207631092839,-0.4141016324259186,geometry_msgs.msg.Quaternion(x=0.0009238867880077821, y=-0.0019834503731579133, z=0.22540200033008317, w=0.9742633887224836),29070000000
-1.6787811860928055,-0.4064822173706028,geometry_msgs.msg.Quaternion(x=0.0010983058359051144, y=-0.002316743006535743, z=0.23663724588028567, w=0.9715946893063618),29104000000
-1.6638261114397308,-0.39850945688246037,geometry_msgs.msg.Quaternion(x=0.0012854496894989056, y=-0.002627647647719215, z=0.2482680880736847, w=0.968686946093098),29138000000
-1.649068199101756,-0.3901773257109326,geometry_msgs.msg.Quaternion(x=0.0014821523397682208, y=-0.002916772531198902, z=0.2599376963629838, w=0.9656198473892034),29172000000
-1.6345122521048765,-0.38149465455221876,geometry_msgs.msg.Quaternion(x=0.0016864145393935752, y=-0.003184482826774987, z=0.27131369264383914, w=0.9624842311742523),29206000000
-1.6201655052664994,-0.3724718066067964,geometry_msgs.msg.Quaternion(x=0.00189777158785377, y=-0.003423329427046594, z=0.2826759596341907, w=0.9592074755356756),29240000000
-1.6060380028888306,-0.3631100414519032,geometry_msgs.msg.Quaternion(x=0.0021158304521798794, y=-0.00362626729565555, z=0.29413151126909487, w=0.9557557363288786),29274000000
-1.5921377862460517,-0.35341286238165587,geometry_msgs.msg.Quaternion(x=0.0023385122283856, y=-0.003793722616760777, z=0.3054941465752086, w=0.952183525081982),29308000000
-1.578471115890474,-0.3433878823455289,geometry_msgs.msg.Quaternion(x=0.0025617356385078793, y=-0.0039270918219511935, z=0.31675355421158513, w=0.9484962843125263),29342000000
-1.56849214258187,-0.33658033592190756,geometry_msgs.msg.Quaternion(x=0.003115622441108801, y=-0.004100377074219367, z=0.32835258472905055, w=0.9445411901586956),29376000000
-1.5641215528619736,-0.3351124343232567,geometry_msgs.msg.Quaternion(x=0.004168441858883338, y=-0.004372016989549245, z=0.3405465691600127, w=0.9402082449081465),29410000000
-1.5599984271130076,-0.33365515438165966,geometry_msgs.msg.Quaternion(x=0.006114880431182011, y=-0.005086603732190031, z=0.3543961319078109, w=0.9350615575396977),29444000000
-1.5576272012602144,-0.3346916775026654,geometry_msgs.msg.Quaternion(x=0.008217866507350895, y=-0.005808530815583827, z=0.3683062624631645, w=0.9296500549509189),29478000000
-1.5509484174913473,-0.32955293416067805,geometry_msgs.msg.Quaternion(x=0.011110885389732665, y=-0.007066977425159176, z=0.38421645891176115, w=0.9231491313743599),29512000000
-1.5483300133120774,-0.33081935629425896,geometry_msgs.msg.Quaternion(x=0.014452551545548475, y=-0.008391737045187543, z=0.40055458171737873, w=0.9161204776493119),29546000000
-1.5423868393106759,-0.325922048418993,geometry_msgs.msg.Quaternion(x=0.017947291556194414, y=-0.009914287316109032, z=0.41744062379328256, w=0.9084728544320331),29580000000
-1.5391897181451966,-0.3252139093878747,geometry_msgs.msg.Quaternion(x=0.022447644244636536, y=-0.011803684265805204, z=0.43609524590904586, w=0.8995430577805313),29614000000
-1.5353164792471148,-0.3252487442088587,geometry_msgs.msg.Quaternion(x=0.026988184526063833, y=-0.013681844696187937, z=0.45453457867403313, w=0.8902150087542422),29648000000
-1.5299642581082225,-0.31985747366774475,geometry_msgs.msg.Quaternion(x=0.03214755151936795, y=-0.015992423437731003, z=0.47625833642678683, w=0.8785720086070847),29682000000
-1.52469811421776,-0.31703245534437485,geometry_msgs.msg.Quaternion(x=0.03848488572537001, y=-0.018947682724703187, z=0.50507517262427, w=0.8620086826062907),29716000000
-1.5192374853467028,-0.3133597916887975,geometry_msgs.msg.Quaternion(x=0.04587555263943033, y=-0.022102967835461357, z=0.5381464050721859, w=0.8413116777929415),29750000000
-1.5171851179889961,-0.30980725420794647,geometry_msgs.msg.Quaternion(x=0.05517262241084639, y=-0.02529004353313776, z=0.5775406932988879, w=0.8141026612278344),29784000000
-1.5220587394198568,-0.30660994224722093,geometry_msgs.msg.Quaternion(x=0.06445683497303839, y=-0.02815878209068363, z=0.6166943066698661, w=0.7840539085658594),29818000000
-1.5325486116149176,-0.3111278236000057,geometry_msgs.msg.Quaternion(x=0.07289360792077201, y=-0.030616455808297274, z=0.6539221896084607, w=0.7524193807283992),29852000000
-1.5429455640408727,-0.31728319436983415,geometry_msgs.msg.Quaternion(x=0.08049767194970531, y=-0.03284608155855076, z=0.6895646968737229, w=0.7189866400444289),29886000000
-1.5527142004751306,-0.32443214160284234,geometry_msgs.msg.Quaternion(x=0.0872648177192276, y=-0.034886187461338855, z=0.7235653000496929, w=0.683828240186701),29920000000
-1.5617595660668275,-0.3324963466934822,geometry_msgs.msg.Quaternion(x=0.0931796371682632, y=-0.03676523893004502, z=0.7558569976819907, w=0.647028648112875),29954000000
-1.569998559209996,-0.3413963983569447,geometry_msgs.msg.Quaternion(x=0.09823422270995905, y=-0.03850679293309467, z=0.786372210295117, w=0.6086756207226885),29988000000
-1.5773543655008953,-0.3510450959061863,geometry_msgs.msg.Quaternion(x=0.10242396356692629, y=-0.040132054379944604, z=0.8150386333159092, w=0.5688679777426578),30022000000
-1.583687883969833,-0.36127256394494234,geometry_msgs.msg.Quaternion(x=0.10574885813286033, y=-0.04166279894714524, z=0.8417820302252578, w=0.5277162151927202),30056000000
-1.5884899660363658,-0.3713803542389984,geometry_msgs.msg.Quaternion(x=0.10823356668447062, y=-0.0431186177211845, z=0.8665410203938808, w=0.48531735990308933),30090000000
-1.5914989060434035,-0.3809932055967648,geometry_msgs.msg.Quaternion(x=0.1098945514607127, y=-0.04451479011061755, z=0.8892625984046111, w=0.4417619858015583),30124000000
-1.5930012746028321,-0.3897736039316183,geometry_msgs.msg.Quaternion(x=0.11076301494626956, y=-0.045848959092489365, z=0.9098933107612955, w=0.3971442943087512),30158000000
-1.5956703523267617,-0.3933136569638241,geometry_msgs.msg.Quaternion(x=0.11102414509800188, y=-0.046966869872266545, z=0.9283187580705419, w=0.35169878554528183),30192000000
-1.6045323547431234,-0.395531550485219,geometry_msgs.msg.Quaternion(x=0.11084935914982855, y=-0.04738423870735398, z=0.9443967623820908, w=0.30591160275547163),30226000000
-1.614583768521683,-0.39929728115120716,geometry_msgs.msg.Quaternion(x=0.11011688153046449, y=-0.047079719384260144, z=0.9582646456392536, w=0.25958937062711357),30260000000
-1.6248559265662534,-0.40448316365935205,geometry_msgs.msg.Quaternion(x=0.10877444827269321, y=-0.04605227818322477, z=0.9699325235381385, w=0.21278676382718104),30294000000
-1.6348293391448745,-0.410901140885824,geometry_msgs.msg.Quaternion(x=0.10678981856264891, y=-0.04433259963535533, z=0.9793967250388104, w=0.16556753982644354),30328000000
-1.6441625445482726,-0.4182147562341978,geometry_msgs.msg.Quaternion(x=0.104139528044101, y=-0.04195783550574122, z=0.9866463638411967, w=0.1179976756439281),30362000000
-1.652771640346975,-0.4263601923939027,geometry_msgs.msg.Quaternion(x=0.10080411474402244, y=-0.03894241671948407, z=0.9916641585828235, w=0.0701727526390465),30396000000
-1.6605731565804294,-0.43526205579501187,geometry_msgs.msg.Quaternion(x=0.09676382227133373, y=-0.03531009389756255, z=0.9944327189250413, w=0.022215478832046713),30430000000
-1.667491201651312,-0.4448375783195748,geometry_msgs.msg.Quaternion(x=0.09200053277115176, y=-0.031099979657899207, z=0.9949402708359036, w=-0.025740060296765628),30464000000
-1.6734598625948962,-0.45499955774498557,geometry_msgs.msg.Quaternion(x=0.08650115969746647, y=-0.026362606359480303, z=0.993181732177213, w=-0.07357043717689522),30498000000
-1.678321226943105,-0.46554288359804774,geometry_msgs.msg.Quaternion(x=0.08025974936139839, y=-0.02115957093129669, z=0.9891559561734601, w=-0.12116575240973396),30532000000
-1.6814215308199583,-0.47567970472667187,geometry_msgs.msg.Quaternion(x=0.07327274903964885, y=-0.015587497089395018, z=0.9828656277363778, w=-0.1684140492863841),30566000000
-1.6824087982867881,-0.48496549897711244,geometry_msgs.msg.Quaternion(x=0.0655546821072284, y=-0.009729757158448576, z=0.9743259021476474, w=-0.21516726489787216),30600000000
-1.680598532032543,-0.49256508339455346,geometry_msgs.msg.Quaternion(x=0.057130519284734727, y=-0.003684491475006596, z=0.9635640301810122, w=-0.26127932951183225),30634000000
-1.6826529241347699,-0.5012941683065253,geometry_msgs.msg.Quaternion(x=0.04813530731078894, y=0.002500821105943451, z=0.9507442727414825, w=-0.30620592080030323),30668000000
-1.6973542844748846,-0.5124761650036663,geometry_msgs.msg.Quaternion(x=0.03903767365672282, y=0.008863346390841687, z=0.93612354918602, w=-0.34938546304274887),30702000000
-1.7085601152768672,-0.5227573786993381,geometry_msgs.msg.Quaternion(x=0.029591260260257966, y=0.015427436855698383, z=0.9196963393631654, w=-0.39120965590111206),30736000000
-1.7164215841570811,-0.5315643464362543,geometry_msgs.msg.Quaternion(x=0.02010656122216903, y=0.02169033480905782, z=0.9017195211819277, w=-0.4313086605797816),30770000000
-1.7236588262562662,-0.5411498625834817,geometry_msgs.msg.Quaternion(x=0.010817411066946014, y=0.027578806217450687, z=0.8819444516698967, w=-0.47042148891617847),30804000000
-1.7300137883006514,-0.5512834972018317,geometry_msgs.msg.Quaternion(x=0.0017436686431335393, y=0.033104403063327896, z=0.8604428163243887, w=-0.50846751907397),30838000000
-1.735447531322299,-0.5618623008231519,geometry_msgs.msg.Quaternion(x=-0.007097226051328974, y=0.038274414069482406, z=0.8372752991415763, w=-0.5453941437688878),30872000000
-1.7399767393514922,-0.572889338855163,geometry_msgs.msg.Quaternion(x=-0.015621312903757496, y=0.04308463648013779, z=0.8125292484039189, w=-0.5811160892375118),30906000000
-1.7435622473593222,-0.5842886177165435,geometry_msgs.msg.Quaternion(x=-0.023808638707819584, y=0.047549533745321594, z=0.7862795997174432, w=-0.6155782498039222),30940000000
-1.746169490653008,-0.5959796766609036,geometry_msgs.msg.Quaternion(x=-0.0316432306875029, y=0.05168169999186965, z=0.7586081814811397, w=-0.6487228490098725),30974000000
-1.7477697040575921,-0.6078780107727404,geometry_msgs.msg.Quaternion(x=-0.03910439601267283, y=0.05548634282200707, z=0.729597420126371, w=-0.6804996080216847),31008000000
-1.7483400133396179,-0.6198940471464827,geometry_msgs.msg.Quaternion(x=-0.04616832504188361, y=0.058967498535130836, z=0.6993207800701172, w=-0.710873945535676),31042000000
-1.747865516644025,-0.6319334762255717,geometry_msgs.msg.Quaternion(x=-0.05281453590337214, y=0.06213516440286395, z=0.6678423183313157, w=-0.739821927214782),31076000000
-1.7463404449636717,-0.6439012279453715,geometry_msgs.msg.Quaternion(x=-0.05903133065967373, y=0.06500612423505063, z=0.6352282330111724, w=-0.7673164912850426),31110000000
-1.7437675243742585,-0.6557042227696265,geometry_msgs.msg.Quaternion(x=-0.06481327494042854, y=0.06759716121085232, z=0.6015584001039396, w=-0.7933204613850061),31144000000
-1.7401574396260355,-0.6672511282041538,geometry_msgs.msg.Quaternion(x=-0.07015225705136195, y=0.0699184410073765, z=0.5669237276839124, w=-0.8177943258709215),31178000000
-1.7355291726935054,-0.6784503587766013,geometry_msgs.msg.Quaternion(x=-0.07503199764235755, y=0.0719749361946473, z=0.5314100804610278, w=-0.8407098989984462),31212000000
-1.7299120466623041,-0.6892083370672331,geometry_msgs.msg.Quaternion(x=-0.07943284282769292, y=0.07377415742223735, z=0.4950853311804535, w=-0.8620547036162444),31246000000
-1.7233463177427941,-0.6994326991738691,geometry_msgs.msg.Quaternion(x=-0.08334200307058184, y=0.0753311053770829, z=0.45800439791833114, w=-0.8818227183364676),31280000000
-1.7158809336772387,-0.7090367828631859,geometry_msgs.msg.Quaternion(x=-0.08675773078908526, y=0.07666489436866754, z=0.42022779793442677, w=-0.9000023266430771),31314000000
-1.7075715079051563,-0.7179419941048742,geometry_msgs.msg.Quaternion(x=-0.08968241157359513, y=0.0777913701849239, z=0.38183405798021486, w=-0.916574230461155),31348000000
-1.6984799835789077,-0.7260772787899883,geometry_msgs.msg.Quaternion(x=-0.09211248354401577, y=0.07872042021970595, z=0.34291251689312197, w=-0.9315199362191936),31382000000
-1.6889095379978416,-0.7332097571159156,geometry_msgs.msg.Quaternion(x=-0.09404782528004307, y=0.0793232826774149, z=0.3035626287912987, w=-0.9448346700807975),31416000000
-1.6788953153106716,-0.7393448797722972,geometry_msgs.msg.Quaternion(x=-0.09561852717921421, y=0.0794528718927949, z=0.2638073280333267, w=-0.956530204480748),31450000000
-1.6685536840781292,-0.7444431028938939,geometry_msgs.msg.Quaternion(x=-0.09680264664013016, y=0.07898844074184745, z=0.22369895067758763, w=-0.9666172217058747),31484000000
-1.6577002166061563,-0.7486043927857434,geometry_msgs.msg.Quaternion(x=-0.09761626320607421, y=0.0779152832341565, z=0.1833463194417019, w=-0.9750817406471135),31518000000
-1.6463490627816346,-0.7519647721389053,geometry_msgs.msg.Quaternion(x=-0.09804834591466953, y=0.07621391889635698, z=0.14289733706300736, w=-0.9819156335908692),31552000000
-1.6349173902947094,-0.7543288926166802,geometry_msgs.msg.Quaternion(x=-0.09808454661253194, y=0.07385805399801156, z=0.10253221224779008, w=-0.9871228672394411),31586000000
-1.6303778860716807,-0.7523330727547244,geometry_msgs.msg.Quaternion(x=-0.09775725524853784, y=0.07067975412016707, z=0.06273624972732819, w=-0.9907129020932022),31620000000
-1.6345117207147495,-0.7440047772439272,geometry_msgs.msg.Quaternion(x=-0.09710530441603213, y=0.06665516445126306, z=0.023553169297093446, w=-0.9927602415096543),31654000000
-1.6394651219566263,-0.7364691639949942,geometry_msgs.msg.Quaternion(x=-0.0959475110873829, y=0.06201223426954277, z=-0.015288143610448808, w=-0.9933352055484502),31688000000
-1.6445404352606938,-0.7330507485998777,geometry_msgs.msg.Quaternion(x=-0.09416401772711293, y=0.05681350541133967, z=-0.05352669537823559, w=-0.992491942662634),31722000000
-1.6396169741678168,-0.7306204699635321,geometry_msgs.msg.Quaternion(x=-0.0918249891868184, y=0.05132992002803561, z=-0.0915771091794597, w=-0.9902257539294207),31756000000
-1.6273915158678411,-0.7273279011888872,geometry_msgs.msg.Quaternion(x=-0.08895814071012934, y=0.04556549239108055, z=-0.12928339403651928, w=-0.986557671467286),31790000000
-1.6155003390308063,-0.7231272116815786,geometry_msgs.msg.Quaternion(x=-0.08555185406260375, y=0.0394131436013339, z=-0.16626556611055712, w=-0.981571824118769),31824000000
-1.6038540820408838,-0.7180900743643076,geometry_msgs.msg.Quaternion(x=-0.08160047085222379, y=0.03292601028088634, z=-0.2026820410393281, w=-0.9752831543935384),31858000000
-1.5922453678206743,-0.712036297503044,geometry_msgs.msg.Quaternion(x=-0.07714248798902616, y=0.026246747943533343, z=-0.238736617176563, w=-0.9676595333010174),31892000000
-1.5809920401101003,-0.7051149607240164,geometry_msgs.msg.Quaternion(x=-0.07221422370411414, y=0.019566108514086453, z=-0.27437472481822833, w=-0.9587078719158141),31926000000
-1.570240402067155,-0.697410541537509,geometry_msgs.msg.Quaternion(x=-0.06680305524118553, y=0.013036724434668091, z=-0.309519374511575, w=-0.9484540855668349),31960000000
-1.5600494386839903,-0.6889658342863908,geometry_msgs.msg.Quaternion(x=-0.06093789239044851, y=0.006677037320695472, z=-0.34413233071145427, w=-0.9369177815596896),31994000000
-1.5504687629282283,-0.679826193136978,geometry_msgs.msg.Quaternion(x=-0.05464344381725512, y=0.0005059927502320656, z=-0.3781779054368538, w=-0.9241186665458725),32028000000
-1.5415430539766106,-0.6700379923090692,geometry_msgs.msg.Quaternion(x=-0.047942288734929596, y=-0.0054590275064635915, z=-0.4116080722238825, w=-0.9100827054997142),32062000000
-1.5333117582948939,-0.6596479509412515,geometry_msgs.msg.Quaternion(x=-0.04085071450337364, y=-0.011200096414409319, z=-0.4443627361840351, w=-0.8948449785610407),32096000000
-1.525811069396506,-0.6487049492557508,geometry_msgs.msg.Quaternion(x=-0.03337772464954565, y=-0.01669542139935847, z=-0.4763854672833, w=-0.8784441228460631),32130000000
